step,equity
1492,9656.261004665004
1493,9656.261004665004
1494,9656.261004665004
1495,9656.261004665004
1496,9656.261004665004
1497,9656.261004665004
1498,9656.261004665004
1499,9656.261004665004
1500,9656.261004665004
1501,9656.261004665004
1502,9656.261004665004
1503,9656.261004665004
1504,9656.261004665004
1505,9656.261004665004
1506,9656.261004665004
1507,9656.261004665004
1508,9656.261004665004
1509,9656.261004665004
1510,9656.261004665004
1511,9656.261004665004
1512,9656.261004665004
1513,9656.261004665004
1514,9656.261004665004
1515,9656.261004665004
1516,9656.261004665004
1517,9656.261004665004
1518,9656.261004665004
1519,9656.261004665004
1520,9656.261004665004
1521,9656.261004665004
1522,9656.261004665004
1523,9656.261004665004
1524,9656.261004665004
1525,9656.261004665004
1526,9656.261004665004
1527,9656.261004665004
1528,9656.261004665004
1529,9656.261004665004
1530,9656.261004665004
1531,9656.261004665004
1532,9656.261004665004
1533,9656.261004665004
1534,9656.261004665004
1535,9656.261004665004
1536,9656.261004665004
1537,9656.261004665004
1538,9656.261004665004
1539,9656.261004665004
1540,9656.261004665004
1541,9656.261004665004
1542,9656.261004665004
1543,9656.261004665004
1544,9656.261004665004
1545,9656.261004665004
1546,9656.261004665004
1547,9656.261004665004
1548,9656.261004665004
1549,9656.261004665004
1550,9656.261004665004
1551,9656.261004665004
1552,9656.261004665004
1553,9656.261004665004
1554,9656.261004665004
1555,9656.261004665004
1556,9656.261004665004
1557,9656.261004665004
1558,9656.261004665004
1559,9656.261004665004
1560,9656.261004665004
1561,9656.261004665004
1562,9656.261004665004
1563,9656.261004665004
1564,9656.261004665004
1565,9656.261004665004
1566,9656.261004665004
1567,9656.261004665004
1568,9656.261004665004
1569,9656.261004665004
1570,9656.261004665004
1571,9656.261004665004
1572,9656.261004665004
1573,9656.261004665004
1574,9656.261004665004
1575,9656.261004665004
1576,9656.261004665004
1577,9656.261004665004
1578,9656.261004665004
1579,9656.261004665004
1580,9656.261004665004
1581,9656.261004665004
1582,9656.261004665004
1583,9656.261004665004
1584,9656.261004665004
1585,9656.261004665004
1586,9656.261004665004
1587,9656.261004665004
1588,9656.261004665004
1589,9656.261004665004
1590,9656.261004665004
1591,9656.261004665004
1592,9656.261004665004
1593,9656.261004665004
1594,9656.261004665004
1595,9656.261004665004
1596,9656.261004665004
1597,9656.261004665004
1598,9656.261004665004
1599,9656.261004665004
1600,9656.261004665004
1601,9656.261004665004
1602,9656.261004665004
1603,9656.261004665004
1604,9656.261004665004
1605,9656.261004665004
1606,9656.261004665004
1607,9656.261004665004
1608,9656.261004665004
1609,9656.261004665004
1610,9656.261004665004
1611,9656.261004665004
1612,9656.261004665004
1613,9656.261004665004
1614,9656.261004665004
1615,9656.261004665004
1616,9656.261004665004
1617,9656.261004665004
1618,9656.261004665004
1619,9656.261004665004
1620,9656.261004665004
1621,9656.261004665004
1622,9656.261004665004
1623,9656.261004665004
1624,9656.261004665004
1625,9656.261004665004
1626,9656.261004665004
1627,9656.261004665004
1628,9656.261004665004
1629,9656.261004665004
1630,9656.261004665004
1631,9656.261004665004
1632,9656.261004665004
1633,9656.261004665004
1634,9656.261004665004
1635,9656.261004665004
1636,9656.261004665004
1637,9656.261004665004
1638,9656.261004665004
1639,9656.261004665004
1640,9656.261004665004
1641,9656.261004665004
1642,9656.261004665004
1643,9656.261004665004
1644,9656.261004665004
1645,9656.261004665004
1646,9656.261004665004
1647,9656.261004665004
1648,9656.261004665004
1649,9656.261004665004
1650,9656.261004665004
1651,9656.261004665004
1652,9656.261004665004
1653,9656.261004665004
1654,9656.261004665004
1655,9656.261004665004
1656,9656.261004665004
1657,9656.261004665004
1658,9656.261004665004
1659,9656.261004665004
1660,9656.261004665004
1661,9656.261004665004
1662,9656.261004665004
1663,9656.261004665004
1664,9656.261004665004
1665,9656.261004665004
1666,9656.261004665004
1667,9656.261004665004
1668,9656.261004665004
1669,9656.261004665004
1670,9656.261004665004
1671,9656.261004665004
1672,9656.261004665004
1673,9656.261004665004
1674,9656.261004665004
1675,9656.261004665004
1676,9656.261004665004
1677,9656.261004665004
1678,9656.261004665004
1679,9656.261004665004
1680,9656.261004665004
1681,9656.261004665004
1682,9656.261004665004
1683,9656.261004665004
1684,9656.261004665004
1685,9656.261004665004
1686,9656.261004665004
1687,9656.261004665004
1688,9656.261004665004
1689,9656.261004665004
1690,9656.261004665004
1691,9656.261004665004
1692,9656.261004665004
1693,9656.261004665004
1694,9656.261004665004
1695,9656.261004665004
1696,9656.261004665004
1697,9656.261004665004
1698,9656.261004665004
1699,9656.261004665004
1700,9656.261004665004
1701,9656.261004665004
1702,9656.261004665004
1703,9656.261004665004
1704,9656.261004665004
1705,9656.261004665004
1706,9656.261004665004
1707,9656.261004665004
1708,9656.261004665004
1709,9656.261004665004
1710,9656.261004665004
1711,9656.261004665004
1712,9656.261004665004
1713,9656.261004665004
1714,9656.261004665004
1715,9656.261004665004
1716,9656.261004665004
1717,9656.261004665004
1718,9656.261004665004
1719,9656.261004665004
1720,9656.261004665004
1721,9656.261004665004
1722,9656.261004665004
1723,9656.261004665004
1724,9656.261004665004
1725,9656.261004665004
1726,9656.261004665004
1727,9656.261004665004
1728,9656.261004665004
1729,9656.261004665004
1730,9656.261004665004
1731,9656.261004665004
1732,9656.261004665004
1733,9656.261004665004
1734,9656.261004665004
1735,9656.261004665004
1736,9656.261004665004
1737,9656.261004665004
1738,9656.261004665004
1739,9656.261004665004
1740,9656.261004665004
1741,9656.261004665004
1742,9656.261004665004
1743,9656.261004665004
1744,9656.261004665004
1745,9656.261004665004
1746,9656.261004665004
1747,9656.261004665004
1748,9656.261004665004
1749,9656.261004665004
1750,9656.261004665004
1751,9656.261004665004
1752,9656.261004665004
1753,9656.261004665004
1754,9656.261004665004
1755,9656.261004665004
1756,9656.261004665004
1757,9656.261004665004
1758,9656.261004665004
1759,9656.261004665004
1760,9656.261004665004
1761,9656.261004665004
1762,9656.261004665004
1763,9656.261004665004
1764,9656.261004665004
1765,9656.261004665004
1766,9656.261004665004
1767,9656.261004665004
1768,9656.261004665004
1769,9656.261004665004
1770,9656.261004665004
1771,9656.261004665004
1772,9656.261004665004
1773,9656.261004665004
1774,9656.261004665004
1775,9656.261004665004
1776,9656.261004665004
1777,9656.261004665004
1778,9656.261004665004
1779,9656.261004665004
1780,9656.261004665004
1781,9656.261004665004
1782,9656.261004665004
1783,9656.261004665004
1784,9656.261004665004
1785,9656.261004665004
1786,9656.261004665004
1787,9656.261004665004
1788,9656.261004665004
1789,9656.261004665004
1790,9656.261004665004
1791,9656.261004665004
1792,9656.261004665004
1793,9656.261004665004
1794,9656.261004665004
1795,9656.261004665004
1796,9656.261004665004
1797,9656.261004665004
1798,9656.261004665004
1799,9656.261004665004
1800,9656.261004665004
1801,9656.261004665004
1802,9656.261004665004
1803,9656.261004665004
1804,9656.261004665004
1805,9656.261004665004
1806,9656.261004665004
1807,9656.261004665004
1808,9656.261004665004
1809,9656.261004665004
1810,9656.261004665004
1811,9656.261004665004
1812,9656.261004665004
1813,9656.261004665004
1814,9656.261004665004
1815,9656.261004665004
1816,9656.261004665004
1817,9656.261004665004
1818,9656.261004665004
1819,9656.261004665004
1820,9656.261004665004
1821,9656.261004665004
1822,9656.261004665004
1823,9656.261004665004
1824,9656.261004665004
1825,9656.261004665004
1826,9656.261004665004
1827,9656.261004665004
1828,9656.261004665004
1829,9656.261004665004
1830,9656.261004665004
1831,9656.261004665004
1832,9656.261004665004
1833,9656.261004665004
1834,9656.261004665004
1835,9656.261004665004
1836,9656.261004665004
1837,9656.261004665004
1838,9656.261004665004
1839,9656.261004665004
1840,9656.261004665004
1841,9656.261004665004
1842,9656.261004665004
1843,9656.261004665004
1844,9656.261004665004
1845,9656.261004665004
1846,9656.261004665004
1847,9656.261004665004
1848,9656.261004665004
1849,9656.261004665004
1850,9656.261004665004
1851,9656.261004665004
1852,9656.261004665004
1853,9656.261004665004
1854,9656.261004665004
1855,9656.261004665004
1856,9656.261004665004
1857,9656.261004665004
1858,9656.261004665004
1859,9656.261004665004
1860,9656.261004665004
1861,9656.261004665004
1862,9656.261004665004
1863,9656.261004665004
1864,9656.261004665004
1865,9656.261004665004
1866,9656.261004665004
1867,9656.261004665004
1868,9656.261004665004
1869,9656.261004665004
1870,9656.261004665004
1871,9656.261004665004
1872,9656.261004665004
1873,9656.261004665004
1874,9656.261004665004
1875,9656.261004665004
1876,9656.261004665004
1877,9656.261004665004
1878,9656.261004665004
1879,9656.261004665004
1880,9656.261004665004
1881,9656.261004665004
1882,9656.261004665004
1883,9656.261004665004
1884,9656.261004665004
1885,9656.261004665004
1886,9656.261004665004
1887,9656.261004665004
1888,9656.261004665004
1889,9656.261004665004
1890,9656.261004665004
1891,9656.261004665004
1892,9656.261004665004
1893,9656.261004665004
1894,9656.261004665004
1895,9656.261004665004
1896,9656.261004665004
1897,9656.261004665004
1898,9656.261004665004
1899,9656.261004665004
1900,9656.261004665004
1901,9656.261004665004
1902,9656.261004665004
1903,9656.261004665004
1904,9656.261004665004
1905,9656.261004665004
1906,9656.261004665004
1907,9656.261004665004
1908,9656.261004665004
1909,9656.261004665004
1910,9656.261004665004
1911,9656.261004665004
1912,9656.261004665004
1913,9656.261004665004
1914,9656.261004665004
1915,9656.261004665004
1916,9656.261004665004
1917,9656.261004665004
1918,9656.261004665004
1919,9656.261004665004
1920,9656.261004665004
1921,9656.261004665004
1922,9656.261004665004
1923,9656.261004665004
1924,9656.261004665004
1925,9656.261004665004
1926,9656.261004665004
1927,9656.261004665004
1928,9656.261004665004
1929,9656.261004665004
1930,9656.261004665004
1931,9656.261004665004
1932,9656.261004665004
1933,9656.261004665004
1934,9656.261004665004
1935,9656.261004665004
1936,9656.261004665004
1937,9656.261004665004
1938,9656.261004665004
1939,9656.261004665004
1940,9656.261004665004
1941,9656.261004665004
1942,9656.261004665004
1943,9656.261004665004
1944,9656.261004665004
1945,9656.261004665004
1946,9656.261004665004
1947,9656.261004665004
1948,9656.261004665004
1949,9656.261004665004
1950,9656.261004665004
1951,9656.261004665004
1952,9656.261004665004
1953,9656.261004665004
1954,9656.261004665004
1955,9656.261004665004
1956,9656.261004665004
1957,9656.261004665004
1958,9656.261004665004
1959,9656.261004665004
1960,9656.261004665004
1961,9656.261004665004
1962,9674.909498908302
1963,9674.909498908302
1964,9674.909498908302
1965,9674.909498908302
1966,9674.909498908302
1967,9674.909498908302
1968,9674.909498908302
1969,9674.909498908302
1970,9674.909498908302
1971,9674.909498908302
1972,9674.909498908302
1973,9699.439830389645
1974,9699.439830389645
1975,9699.439830389645
1976,9699.439830389645
1977,9699.439830389645
1978,9699.439830389645
1979,9699.439830389645
1980,9699.439830389645
1981,9699.439830389645
1982,9699.439830389645
1983,9699.439830389645
1984,9699.439830389645
1985,9699.439830389645
1986,9699.439830389645
1987,9699.439830389645
1988,9699.439830389645
1989,9699.439830389645
1990,9699.439830389645
1991,9699.439830389645
1992,9699.439830389645
1993,9699.439830389645
1994,9699.439830389645
1995,9699.439830389645
1996,9699.439830389645
1997,9699.439830389645
1998,9699.439830389645
1999,9699.439830389645
2000,9699.439830389645
2001,9699.439830389645
2002,9699.439830389645
2003,9699.439830389645
2004,9699.439830389645
2005,9699.439830389645
2006,9699.439830389645
2007,9699.439830389645
2008,9699.439830389645
2009,9699.439830389645
2010,9699.439830389645
2011,9699.439830389645
2012,9699.439830389645
2013,9699.439830389645
2014,9699.439830389645
2015,9699.439830389645
2016,9699.439830389645
2017,9699.439830389645
2018,9699.439830389645
2019,9699.439830389645
2020,9699.439830389645
2021,9699.439830389645
2022,9699.439830389645
2023,9699.439830389645
2024,9699.439830389645
2025,9699.439830389645
2026,9699.439830389645
2027,9699.439830389645
2028,9699.439830389645
2029,9699.439830389645
2030,9699.439830389645
2031,9699.439830389645
2032,9699.439830389645
2033,9699.439830389645
2034,9699.439830389645
2035,9699.439830389645
2036,9699.439830389645
2037,9699.439830389645
2038,9699.439830389645
2039,9699.439830389645
2040,9699.439830389645
2041,9699.439830389645
2042,9699.439830389645
2043,9699.439830389645
2044,9699.439830389645
2045,9699.439830389645
2046,9699.439830389645
2047,9699.439830389645
2048,9699.439830389645
2049,9699.439830389645
2050,9699.439830389645
2051,9699.439830389645
2052,9699.439830389645
2053,9699.439830389645
2054,9699.439830389645
2055,9699.439830389645
2056,9699.439830389645
2057,9699.439830389645
2058,9699.439830389645
2059,9699.439830389645
2060,9699.439830389645
2061,9699.439830389645
2062,9699.439830389645
2063,9699.439830389645
2064,9699.439830389645
2065,9699.439830389645
2066,9699.439830389645
2067,9699.439830389645
2068,9699.439830389645
2069,9699.439830389645
2070,9699.439830389645
2071,9699.439830389645
2072,9699.439830389645
2073,9699.439830389645
2074,9699.439830389645
2075,9699.439830389645
2076,9699.439830389645
2077,9699.439830389645
2078,9699.439830389645
2079,9699.439830389645
2080,9699.439830389645
2081,9699.439830389645
2082,9699.439830389645
2083,9699.439830389645
2084,9699.439830389645
2085,9699.439830389645
2086,9699.439830389645
2087,9699.439830389645
2088,9699.439830389645
2089,9699.439830389645
2090,9699.439830389645
2091,9699.439830389645
2092,9699.439830389645
2093,9699.439830389645
2094,9699.439830389645
2095,9699.439830389645
2096,9699.439830389645
2097,9699.439830389645
2098,9699.439830389645
2099,9699.439830389645
2100,9699.439830389645
2101,9699.439830389645
2102,9699.439830389645
2103,9699.439830389645
2104,9699.439830389645
2105,9699.439830389645
2106,9699.439830389645
2107,9699.439830389645
2108,9699.439830389645
2109,9699.439830389645
2110,9699.439830389645
2111,9699.439830389645
2112,9699.439830389645
2113,9699.439830389645
2114,9699.439830389645
2115,9699.439830389645
2116,9699.439830389645
2117,9699.439830389645
2118,9699.439830389645
2119,9699.439830389645
2120,9699.439830389645
2121,9699.439830389645
2122,9699.439830389645
2123,9699.439830389645
2124,9699.439830389645
2125,9699.439830389645
2126,9699.439830389645
2127,9699.439830389645
2128,9699.439830389645
2129,9699.439830389645
2130,9699.439830389645
2131,9699.439830389645
2132,9699.439830389645
2133,9699.439830389645
2134,9699.439830389645
2135,9699.439830389645
2136,9699.439830389645
2137,9699.439830389645
2138,9699.439830389645
2139,9699.439830389645
2140,9699.439830389645
2141,9699.439830389645
2142,9699.439830389645
2143,9699.439830389645
2144,9699.439830389645
2145,9699.439830389645
2146,9699.439830389645
2147,9699.439830389645
2148,9699.439830389645
2149,9699.439830389645
2150,9699.439830389645
2151,9699.439830389645
2152,9699.439830389645
2153,9699.439830389645
2154,9699.439830389645
2155,9699.439830389645
2156,9699.439830389645
2157,9699.439830389645
2158,9699.439830389645
2159,9699.439830389645
2160,9699.439830389645
2161,9699.439830389645
2162,9699.439830389645
2163,9699.439830389645
2164,9699.439830389645
2165,9699.439830389645
2166,9699.439830389645
2167,9699.439830389645
2168,9699.439830389645
2169,9699.439830389645
2170,9699.439830389645
2171,9699.439830389645
2172,9699.439830389645
2173,9699.439830389645
2174,9699.439830389645
2175,9699.439830389645
2176,9699.439830389645
2177,9699.439830389645
2178,9699.439830389645
2179,9699.439830389645
2180,9699.439830389645
2181,9699.439830389645
2182,9699.439830389645
2183,9699.439830389645
2184,9699.439830389645
2185,9699.439830389645
2186,9699.439830389645
2187,9699.439830389645
2188,9699.439830389645
2189,9699.439830389645
2190,9699.439830389645
2191,9699.439830389645
2192,9699.439830389645
2193,9699.439830389645
2194,9699.439830389645
2195,9699.439830389645
2196,9699.439830389645
2197,9699.439830389645
2198,9699.439830389645
2199,9699.439830389645
2200,9699.439830389645
2201,9699.439830389645
2202,9699.439830389645
2203,9699.439830389645
2204,9699.439830389645
2205,9699.439830389645
2206,9699.439830389645
2207,9699.439830389645
2208,9699.439830389645
2209,9699.439830389645
2210,9699.439830389645
2211,9699.439830389645
2212,9699.439830389645
2213,9699.439830389645
2214,9699.439830389645
2215,9699.439830389645
2216,9699.439830389645
2217,9699.439830389645
2218,9699.439830389645
2219,9699.439830389645
2220,9699.439830389645
2221,9699.439830389645
2222,9699.439830389645
2223,9699.439830389645
2224,9699.439830389645
2225,9699.439830389645
2226,9699.439830389645
2227,9699.439830389645
2228,9699.439830389645
2229,9699.439830389645
2230,9699.439830389645
2231,9699.439830389645
2232,9699.439830389645
2233,9699.439830389645
2234,9699.439830389645
2235,9699.439830389645
2236,9699.439830389645
2237,9699.439830389645
2238,9699.439830389645
2239,9699.439830389645
2240,9699.439830389645
2241,9699.439830389645
2242,9699.439830389645
2243,9699.439830389645
2244,9699.439830389645
2245,9699.439830389645
2246,9699.439830389645
2247,9699.439830389645
2248,9699.439830389645
2249,9699.439830389645
2250,9699.439830389645
2251,9699.439830389645
2252,9699.439830389645
2253,9699.439830389645
2254,9699.439830389645
2255,9699.439830389645
2256,9699.439830389645
2257,9699.439830389645
2258,9699.439830389645
2259,9699.439830389645
2260,9699.439830389645
2261,9699.439830389645
2262,9699.439830389645
2263,9699.439830389645
2264,9699.439830389645
2265,9699.439830389645
2266,9699.439830389645
2267,9699.439830389645
2268,9699.439830389645
2269,9699.439830389645
2270,9699.439830389645
2271,9699.439830389645
2272,9699.439830389645
2273,9699.439830389645
2274,9699.439830389645
2275,9699.439830389645
2276,9699.439830389645
2277,9699.439830389645
2278,9699.439830389645
2279,9699.439830389645
2280,9699.439830389645
2281,9699.439830389645
2282,9699.439830389645
2283,9699.439830389645
2284,9699.439830389645
2285,9699.439830389645
2286,9699.439830389645
2287,9699.439830389645
2288,9699.439830389645
2289,9699.439830389645
2290,9699.439830389645
2291,9699.439830389645
2292,9699.439830389645
2293,9699.439830389645
2294,9699.439830389645
2295,9699.439830389645
2296,9699.439830389645
2297,9699.439830389645
2298,9699.439830389645
2299,9699.439830389645
2300,9699.439830389645
2301,9699.439830389645
2302,9699.439830389645
2303,9699.439830389645
2304,9699.439830389645
2305,9699.439830389645
2306,9699.439830389645
2307,9699.439830389645
2308,9699.439830389645
2309,9699.439830389645
2310,9699.439830389645
2311,9699.439830389645
2312,9699.439830389645
2313,9699.439830389645
2314,9699.439830389645
2315,9699.439830389645
2316,9720.611811248162
2317,9720.611811248162
2318,9720.611811248162
2319,9720.611811248162
2320,9720.611811248162
2321,9720.611811248162
2322,9720.611811248162
2323,9720.611811248162
2324,9720.611811248162
2325,9720.611811248162
2326,9720.611811248162
2327,9720.611811248162
2328,9720.611811248162
2329,9720.611811248162
2330,9720.611811248162
2331,9720.611811248162
2332,9720.611811248162
2333,9720.611811248162
2334,9720.611811248162
2335,9720.611811248162
2336,9720.611811248162
2337,9720.611811248162
2338,9720.611811248162
2339,9720.611811248162
2340,9720.611811248162
2341,9720.611811248162
2342,9720.611811248162
2343,9720.611811248162
2344,9720.611811248162
2345,9720.611811248162
2346,9720.611811248162
2347,9720.611811248162
2348,9720.611811248162
2349,9720.611811248162
2350,9720.611811248162
2351,9720.611811248162
2352,9720.611811248162
2353,9720.611811248162
2354,9720.611811248162
2355,9720.611811248162
2356,9720.611811248162
2357,9720.611811248162
2358,9720.611811248162
2359,9720.611811248162
2360,9720.611811248162
2361,9720.611811248162
2362,9720.611811248162
2363,9720.611811248162
2364,9720.611811248162
2365,9720.611811248162
2366,9720.611811248162
2367,9720.611811248162
2368,9720.611811248162
2369,9720.611811248162
2370,9720.611811248162
2371,9720.611811248162
2372,9720.611811248162
2373,9720.611811248162
2374,9720.611811248162
2375,9720.611811248162
2376,9720.611811248162
2377,9720.611811248162
2378,9720.611811248162
2379,9720.611811248162
2380,9720.611811248162
2381,9720.611811248162
2382,9720.611811248162
2383,9720.611811248162
2384,9720.611811248162
2385,9720.611811248162
2386,9720.611811248162
2387,9720.611811248162
2388,9720.611811248162
2389,9720.611811248162
2390,9720.611811248162
2391,9720.611811248162
2392,9720.611811248162
2393,9720.611811248162
2394,9720.611811248162
2395,9720.611811248162
2396,9720.611811248162
2397,9720.611811248162
2398,9720.611811248162
2399,9720.611811248162
2400,9720.611811248162
2401,9720.611811248162
2402,9720.611811248162
2403,9720.611811248162
2404,9720.611811248162
2405,9720.611811248162
2406,9720.611811248162
2407,9720.611811248162
2408,9720.611811248162
2409,9720.611811248162
2410,9720.611811248162
2411,9720.611811248162
2412,9720.611811248162
2413,9720.611811248162
2414,9720.611811248162
2415,9720.611811248162
2416,9720.611811248162
2417,9720.611811248162
2418,9720.611811248162
2419,9720.611811248162
2420,9720.611811248162
2421,9720.611811248162
2422,9720.611811248162
2423,9720.611811248162
2424,9720.611811248162
2425,9720.611811248162
2426,9720.611811248162
2427,9720.611811248162
2428,9720.611811248162
2429,9720.611811248162
2430,9720.611811248162
2431,9720.611811248162
2432,9720.611811248162
2433,9720.611811248162
2434,9720.611811248162
2435,9720.611811248162
2436,9720.611811248162
2437,9720.611811248162
2438,9720.611811248162
2439,9720.611811248162
2440,9720.611811248162
2441,9720.611811248162
2442,9720.611811248162
2443,9720.611811248162
2444,9720.611811248162
2445,9720.611811248162
2446,9720.611811248162
2447,9720.611811248162
2448,9720.611811248162
2449,9720.611811248162
2450,9720.611811248162
2451,9720.611811248162
2452,9720.611811248162
2453,9720.611811248162
2454,9720.611811248162
2455,9720.611811248162
2456,9720.611811248162
2457,9720.611811248162
2458,9720.611811248162
2459,9720.611811248162
2460,9720.611811248162
2461,9720.611811248162
2462,9720.611811248162
2463,9720.611811248162
2464,9720.611811248162
2465,9720.611811248162
2466,9720.611811248162
2467,9720.611811248162
2468,9720.611811248162
2469,9720.611811248162
2470,9720.611811248162
2471,9720.611811248162
2472,9720.611811248162
2473,9720.611811248162
2474,9720.611811248162
2475,9720.611811248162
2476,9720.611811248162
2477,9720.611811248162
2478,9720.611811248162
2479,9720.611811248162
2480,9720.611811248162
2481,9720.611811248162
2482,9720.611811248162
2483,9720.611811248162
2484,9720.611811248162
2485,9720.611811248162
2486,9720.611811248162
2487,9720.611811248162
2488,9720.611811248162
2489,9720.611811248162
2490,9720.611811248162
2491,9720.611811248162
2492,9720.611811248162
2493,9720.611811248162
2494,9720.611811248162
2495,9720.611811248162
2496,9720.611811248162
2497,9720.611811248162
2498,9720.611811248162
2499,9720.611811248162
2500,9720.611811248162
2501,9720.611811248162
2502,9720.611811248162
2503,9720.611811248162
2504,9720.611811248162
2505,9720.611811248162
2506,9720.611811248162
2507,9720.611811248162
2508,9720.611811248162
2509,9720.611811248162
2510,9720.611811248162
2511,9720.611811248162
2512,9720.611811248162
2513,9720.611811248162
2514,9720.611811248162
2515,9720.611811248162
2516,9720.611811248162
2517,9720.611811248162
2518,9720.611811248162
2519,9720.611811248162
2520,9720.611811248162
2521,9720.611811248162
2522,9720.611811248162
2523,9720.611811248162
2524,9720.611811248162
2525,9720.611811248162
2526,9720.611811248162
2527,9720.611811248162
2528,9720.611811248162
2529,9720.611811248162
2530,9720.611811248162
2531,9720.611811248162
2532,9720.611811248162
2533,9720.611811248162
2534,9720.611811248162
2535,9720.611811248162
2536,9720.611811248162
2537,9720.611811248162
2538,9720.611811248162
2539,9720.611811248162
2540,9720.611811248162
2541,9720.611811248162
2542,9720.611811248162
2543,9720.611811248162
2544,9720.611811248162
2545,9720.611811248162
2546,9720.611811248162
2547,9720.611811248162
2548,9720.611811248162
2549,9720.611811248162
2550,9720.611811248162
2551,9720.611811248162
2552,9720.611811248162
2553,9720.611811248162
2554,9720.611811248162
2555,9720.611811248162
2556,9720.611811248162
2557,9720.611811248162
2558,9720.611811248162
2559,9720.611811248162
2560,9720.611811248162
2561,9720.611811248162
2562,9720.611811248162
2563,9720.611811248162
2564,9720.611811248162
2565,9720.611811248162
2566,9720.611811248162
2567,9720.611811248162
2568,9720.611811248162
2569,9720.611811248162
2570,9720.611811248162
2571,9720.611811248162
2572,9671.084324583953
2573,9671.084324583953
2574,9671.084324583953
2575,9671.084324583953
2576,9671.084324583953
2577,9671.084324583953
2578,9671.084324583953
2579,9671.084324583953
2580,9671.084324583953
2581,9671.084324583953
2582,9671.084324583953
2583,9671.084324583953
2584,9671.084324583953
2585,9671.084324583953
2586,9671.084324583953
2587,9671.084324583953
2588,9671.084324583953
2589,9671.084324583953
2590,9671.084324583953
2591,9671.084324583953
2592,9671.084324583953
2593,9671.084324583953
2594,9671.084324583953
2595,9671.084324583953
2596,9671.084324583953
2597,9671.084324583953
2598,9671.084324583953
2599,9671.084324583953
2600,9671.084324583953
2601,9671.084324583953
2602,9671.084324583953
2603,9671.084324583953
2604,9671.084324583953
2605,9671.084324583953
2606,9671.084324583953
2607,9671.084324583953
2608,9671.084324583953
2609,9671.084324583953
2610,9671.084324583953
2611,9671.084324583953
2612,9671.084324583953
2613,9671.084324583953
2614,9671.084324583953
2615,9671.084324583953
2616,9671.084324583953
2617,9671.084324583953
2618,9671.084324583953
2619,9671.084324583953
2620,9671.084324583953
2621,9671.084324583953
2622,9671.084324583953
2623,9671.084324583953
2624,9671.084324583953
2625,9671.084324583953
2626,9671.084324583953
2627,9671.084324583953
2628,9671.084324583953
2629,9671.084324583953
2630,9671.084324583953
2631,9671.084324583953
2632,9671.084324583953
2633,9671.084324583953
2634,9671.084324583953
2635,9671.084324583953
2636,9671.084324583953
2637,9671.084324583953
2638,9682.42258076787
2639,9682.42258076787
2640,9682.42258076787
2641,9682.42258076787
2642,9659.698192089012
2643,9659.698192089012
2644,9659.698192089012
2645,9659.698192089012
2646,9659.698192089012
2647,9659.698192089012
2648,9659.698192089012
2649,9659.698192089012
2650,9659.698192089012
2651,9659.698192089012
2652,9659.698192089012
2653,9659.698192089012
2654,9659.698192089012
2655,9659.698192089012
2656,9659.698192089012
2657,9659.698192089012
2658,9659.698192089012
2659,9659.698192089012
2660,9659.698192089012
2661,9659.698192089012
2662,9659.698192089012
2663,9659.698192089012
2664,9659.698192089012
2665,9659.698192089012
2666,9659.698192089012
2667,9659.698192089012
2668,9659.698192089012
2669,9659.698192089012
2670,9659.698192089012
2671,9659.698192089012
2672,9659.698192089012
2673,9659.698192089012
2674,9659.698192089012
2675,9659.698192089012
2676,9659.698192089012
2677,9659.698192089012
2678,9659.698192089012
2679,9659.698192089012
2680,9659.698192089012
2681,9659.698192089012
2682,9659.698192089012
2683,9659.698192089012
2684,9659.698192089012
2685,9659.698192089012
2686,9659.698192089012
2687,9659.698192089012
2688,9659.698192089012
2689,9659.698192089012
2690,9659.698192089012
2691,9659.698192089012
2692,9659.698192089012
2693,9659.698192089012
2694,9659.698192089012
2695,9659.698192089012
2696,9659.698192089012
2697,9659.698192089012
2698,9659.698192089012
2699,9659.698192089012
2700,9659.698192089012
2701,9659.698192089012
2702,9659.698192089012
2703,9659.698192089012
2704,9659.698192089012
2705,9659.698192089012
2706,9659.698192089012
2707,9659.698192089012
2708,9659.698192089012
2709,9659.698192089012
2710,9659.698192089012
2711,9659.698192089012
2712,9659.698192089012
2713,9659.698192089012
2714,9659.698192089012
2715,9659.698192089012
2716,9659.698192089012
2717,9659.698192089012
2718,9659.698192089012
2719,9659.698192089012
2720,9659.698192089012
2721,9659.698192089012
2722,9659.698192089012
2723,9659.698192089012
2724,9659.698192089012
2725,9659.698192089012
2726,9659.698192089012
2727,9659.698192089012
2728,9659.698192089012
2729,9659.698192089012
2730,9659.698192089012
2731,9659.698192089012
2732,9659.698192089012
2733,9659.698192089012
2734,9659.698192089012
2735,9659.698192089012
2736,9659.698192089012
2737,9659.698192089012
2738,9659.698192089012
2739,9659.698192089012
2740,9659.698192089012
2741,9659.698192089012
2742,9659.698192089012
2743,9659.698192089012
2744,9659.698192089012
2745,9659.698192089012
2746,9659.698192089012
2747,9659.698192089012
2748,9659.698192089012
2749,9659.698192089012
2750,9659.698192089012
2751,9659.698192089012
2752,9659.698192089012
2753,9659.698192089012
2754,9659.698192089012
2755,9659.698192089012
2756,9659.698192089012
2757,9659.698192089012
2758,9659.698192089012
2759,9659.698192089012
2760,9659.698192089012
2761,9659.698192089012
2762,9659.698192089012
2763,9659.698192089012
